STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GNB,Guinea-Bissau,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,4.7,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,4.2,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HTI,Haiti,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,5.6,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HND,Honduras,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,5.4,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HUN,Hungary,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,1.5,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISL,Iceland,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,0.8,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IND,India,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,4.9,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IDN,Indonesia,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,3.2,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IRN,"Iran, Islamic Rep.",IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,5.0,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IRQ,Iraq,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,6.0,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IRL,Ireland,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,1.4,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISR,Israel,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,1.9,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ITA,Italy,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,2.5,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JAM,Jamaica,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,2.4,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JPN,Japan,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,1.5,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JOR,Jordan,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,6.1,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KAZ,Kazakhstan,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,0.7,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KEN,Kenya,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,6.0,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KIR,Kiribati,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,4.0,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KOR,"Korea, Rep.",IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,1.4,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KWT,Kuwait,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,1.5,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KGZ,Kyrgyz Republic,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,2.3,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LAO,Lao PDR,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,4.2,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LVA,Latvia,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,1.0,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LBN,Lebanon,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,6.2,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LSO,Lesotho,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,5.8,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LBR,Liberia,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,6.1,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LBY,Libya,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,5.1,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LTU,Lithuania,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,1.1,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LUX,Luxembourg,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,1.4,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MDG,Madagascar,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,5.0,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MWI,Malawi,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,5.8,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MYS,Malaysia,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,3.0,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MDV,Maldives,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,1.7,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MLI,Mali,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,5.8,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MLT,Malta,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,2.1,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MHL,Marshall Islands,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,4.5,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MRT,Mauritania,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,6.1,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MUS,Mauritius,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,1.5,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MEX,Mexico,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,4.0,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FSM,"Micronesia, Fed. Sts.",IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,4.9,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MDA,Moldova,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,1.8,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MNG,Mongolia,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,2.7,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MNE,Montenegro,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,1.5,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAR,Morocco,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,3.4,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MOZ,Mozambique,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,7.1,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MMR,Myanmar,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,5.3,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NAM,Namibia,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,5.5,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NRU,Nauru,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,4.1,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NPL,Nepal,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,4.4,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NLD,Netherlands,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,2.2,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NZL,New Zealand,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,0.8,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NIC,Nicaragua,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,3.6,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NER,Niger,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,6.8,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NGA,Nigeria,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,5.9,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MKD,North Macedonia,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,1.6,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NOR,Norway,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,2.0,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,OMN,Oman,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,1.5,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAK,Pakistan,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,5.6,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PLW,Palau,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,1.9,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAN,Panama,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,3.8,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PNG,Papua New Guinea,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,5.4,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IMF_CDIR_ECFRMV,Index for Risk Management; Vulnerability,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,3.6,IMF_CDIR,Climate-driven INFORM Risk,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
